id,code,sheet,cx,cy,width,height
842,0131,2,400,2800,26,59
843,0131,2,600,2800,24,58
844,0131,2,800,2800,24,57
845,0132,2,1000,2800,40,60
846,0132,2,1200,2800,25,43
847,0132,2,1400,2800,27,41
848,0132,2,1600,2800,40,62
849,0132,2,1800,2800,39,60
850,0132,2,2000,2800,26,40
851,0132,2,2200,2800,33,50
852,0132,2,2400,2800,26,41
853,0132,2,2600,2800,25,44
854,0133,2,2800,2800,22,41
855,0133,2,3000,2800,23,41
856,0133,2,3200,2800,22,44
857,0133,2,3400,2800,35,62
858,0133,2,3600,2800,29,51
859,0134,2,3800,2800,28,44
860,0134,2,4000,2800,42,62
861,0134,2,200,3000,27,40
862,0134,2,400,3000,42,61
863,0134,2,600,3000,27,40
864,0135,2,800,3000,31,51
865,0135,2,1000,3000,36,62
866,0135,2,1200,3000,29,49
867,0135,2,1400,3000,24,41
868,0136,2,1600,3000,39,62
869,0136,2,1800,3000,39,61
870,0136,2,2000,3000,34,52
871,0137,2,2200,3000,38,62
872,0137,2,2400,3000,32,50
873,0137,2,2600,3000,37,60
874,0137,2,2800,3000,38,62
875,0138,2,3000,3000,23,41
876,0138,2,3200,3000,30,51
877,0138,2,3400,3000,34,60
878,0138,2,3600,3000,34,61
879,0139,2,3800,3000,33,52
880,0139,2,4000,3000,32,51
881,0139,2,200,3200,38,62
882,0139,2,400,3200,39,67
883,0139,2,600,3200,33,52
884,143a,2,800,3200,10,42
885,143a,2,1000,3200,10,40
886,143a,2,1200,3200,10,41
887,183f,2,1400,3200,31,59
888,183f,2,1600,3200,31,59
889,1881,2,1800,3200,53,28
890,1881,2,2000,3200,81,46
891,18a1,2,2200,3200,20,54
892,18a1,2,2400,3200,20,54
893,18a1,2,2600,3200,20,54
894,1980,2,2800,3200,23,76
895,1980,2,3000,3200,22,74
896,1980,2,3200,3200,20,62
897,1980,2,3400,3200,24,79
898,1980,2,3600,3200,22,74
899,1980,2,3800,3200,22,75
900,1980,2,4000,3200,18,61
901,1980,2,200,3400,15,49
902,1980,2,400,3400,23,76
903,1980,2,600,3400,21,69
904,1980,2,800,3400,22,74
905,1981,2,1000,3400,23,74
906,1981,2,1200,3400,15,49
907,1981,2,1400,3400,23,73
908,1981,2,1600,3400,22,73
909,1981,2,1800,3400,19,62
910,1981,2,2000,3400,19,62
911,1981,2,2200,3400,21,69
912,1984,2,2400,3400,19,75
913,1985,2,2600,3400,19,75
914,1b81,2,2800,3400,82,41
915,1b81,2,3000,3400,54,25
916,1c2a,2,3200,3400,24,27
917,1c2a,2,3400,3400,24,26
918,1c2a,2,3600,3400,23,27
919,1c2b,2,3800,3400,40,39
920,1c2d,2,4000,3400,36,4
921,1c2d,2,200,3600,37,4
922,1c2d,2,400,3600,36,4
923,1c2d,2,600,3600,35,3
924,1c2d,2,800,3600,46,4
925,1c2d,2,1000,3600,36,4
926,1c2d,2,1200,3600,36,4
927,1c2d,2,1400,3600,46,5
928,1c2d,2,1600,3600,36,3
929,1c80,2,1800,3600,40,40
930,1c82,2,2000,3600,45,41
931,1d3d,2,2200,3600,51,20
932,1d3d,2,2400,3600,61,24
933,1d3d,2,2600,3600,60,26
934,1d3d,2,2800,3600,57,22
935,1d3d,2,3000,3600,52,20
936,1d3e,2,3200,3600,52,39
937,1d90,2,3400,3600,60,38
938,1d90,2,3600,3600,61,35
939,4132,2,3800,3600,32,51
940,4137,2,4000,3600,32,50
941,4143,2,200,3800,46,50
942,4144,2,400,3800,52,46
943,4145,2,600,3800,46,50
944,4148,2,800,3800,67,59
945,414e,2,1000,3800,65,60
946,414e,2,1200,3800,66,59
947,414e,2,1400,3800,41,39
948,4153,2,1600,3800,36,50
949,4154,2,1800,3800,51,58
950,4154,2,2000,3800,50,59
951,4156,2,2200,3800,54,61
952,4161,2,2400,3800,33,31
953,4161,2,2600,3800,41,40
954,4161,2,2800,3800,34,34
955,4161,2,3000,3800,41,40
956,4161,2,3200,3800,33,34
957,4162,2,3400,3800,41,62
958,4163,2,3600,3800,35,40
959,4163,2,3800,3800,29,33
960,4163,2,4000,3800,35,39
961,4163,2,200,4000,29,32
962,4164,2,400,4000,47,61
963,4165,2,600,4000,33,40
964,4165,2,800,4000,34,40
965,4165,2,1000,4000,28,33
966,4168,2,1200,4000,33,51
967,4168,2,1400,4000,40,62
968,4168,2,1600,4000,39,60
969,4169,2,1800,4000,19,57
970,4169,2,2000,4000,19,60
971,4169,2,2200,4000,17,50
972,4169,2,2400,4000,15,47
973,4169,2,2600,4000,16,48
974,4169,2,2800,4000,16,49
975,4169,2,3000,4000,15,47
976,4169,2,3200,4000,19,60
977,416c,2,3400,4000,20,61
978,416c,2,3600,4000,20,62
979,416c,2,3800,4000,17,49
980,416d,2,4000,4000,61,39
981,416d,2,200,4200,50,31
982,416d,2,400,4200,50,33
983,416e,2,600,4200,34,34
984,416e,2,800,4200,26,26
985,416e,2,1000,4200,33,32
986,416e,2,1200,4200,36,38
987,416e,2,1400,4200,34,33
988,416e,2,1600,4200,40,38
989,416f,2,1800,4200,39,40
990,416f,2,2000,4200,33,32
991,416f,2,2200,4200,39,40
992,416f,2,2400,4200,33,34
993,4173,2,2600,4200,25,33
994,4174,2,2800,4200,24,53
995,4174,2,3000,4200,23,50
996,4174,2,3200,4200,23,48
997,4174,2,3400,4200,19,39
998,4174,2,3600,4200,15,32
999,4176,2,3800,4200,29,32
1000,4179,2,4000,4200,32,46
1001,4261,2,200,4400,47,44
1002,4261,2,400,4400,40,34
1003,4262,2,600,4400,31,50
1004,4262,2,800,4400,39,64
1005,4262,2,1000,4400,47,81
1006,4264,2,1200,4400,32,65
1007,4264,2,1400,4400,22,40
1008,4264,2,1600,4400,22,38
1009,426b,2,1800,4400,42,57
1010,426b,2,2000,4400,42,56
1011,426b,2,2200,4400,42,61
1012,0141,2,2400,4400,50,51
1013,0141,2,2600,4400,61,60
1014,0141,2,2800,4400,52,52
1015,0141,2,3000,4400,61,61
1016,0141,2,3200,4400,61,61
1017,0141,2,3400,4400,62,60
1018,0141,2,3600,4400,62,60
1019,0141,2,3800,4400,56,63
1020,0141,2,4000,4400,61,60
1021,0141,2,200,4600,46,51
1022,0141,2,400,4600,62,60
1023,0141,2,600,4600,46,53
1024,0141,2,800,4600,46,53
1025,0141,2,1000,4600,61,60
1026,0141,2,1200,4600,61,58
1027,0141,2,1400,4600,61,61
1028,0141,2,1600,4600,57,67
1029,0141,2,1800,4600,61,59
1030,0141,2,2000,4600,61,60
1031,0141,2,2200,4600,52,51
1032,0141,2,2400,4600,71,79
1033,0141,2,2600,4600,62,70
1034,0141,2,2800,4600,62,62
1035,0141,2,3000,4600,46,53
1036,0141,2,3200,4600,53,56
1037,0142,2,3400,4600,51,59
1038,0142,2,3600,4600,36,56
1039,0142,2,3800,4600,35,56
1040,0142,2,4000,4600,51,60
1041,0142,2,200,4800,52,60
1042,0142,2,400,4800,43,68
1043,0142,2,600,4800,44,49
1044,0142,2,800,4800,50,58
1045,0142,2,1000,4800,42,49
1046,0142,2,1200,4800,52,58
1047,0142,2,1400,4800,51,59
1048,0142,2,1600,4800,43,50
1049,0142,2,1800,4800,44,74
1050,0142,2,2000,4800,43,49
1051,0142,2,2200,4800,43,50
1052,0142,2,2400,4800,34,56
1053,0143,2,2600,4800,37,53
1054,0143,2,2800,4800,54,63
1055,0143,2,3000,4800,36,51
1056,0143,2,3200,4800,36,54
1057,0143,2,3400,4800,36,51
1058,0143,2,3600,4800,55,62
1059,0143,2,3800,4800,37,53
1060,0143,2,4000,4800,53,61
1061,0143,2,200,5000,36,51
1062,0143,2,400,5000,36,52
1063,0143,2,600,5000,59,78
1064,0143,2,800,5000,53,61
1065,0143,2,1000,5000,45,51
1066,0143,2,1200,5000,36,54
1067,0143,2,1400,5000,54,62
1068,0143,2,1600,5000,36,53
1069,0143,2,1800,5000,45,51
1070,0143,2,2000,5000,35,52
1071,0143,2,2200,5000,53,61
1072,0143,2,2400,5000,50,71
1073,0143,2,2600,5000,45,65
1074,0143,2,2800,5000,36,53
1075,0143,2,3000,5000,54,61
1076,0143,2,3200,5000,36,52
1077,0143,2,3400,5000,45,51
1078,0143,2,3600,5000,36,51
1079,0143,2,3800,5000,44,58
1080,0143,2,4000,5000,44,58
1081,0143,2,200,5200,36,54
1082,0144,2,400,5200,52,68
1083,0144,2,600,5200,53,70
1084,0144,2,800,5200,58,74
1085,0144,2,1000,5200,59,61
1086,0144,2,1200,5200,43,55
1087,0144,2,1400,5200,60,59
1088,0144,2,1600,5200,38,52
1089,0144,2,1800,5200,39,53
1090,0144,2,2000,5200,59,61
1091,0144,2,2200,5200,59,62
1092,0144,2,2400,5200,49,50
1093,0144,2,2600,5200,43,56
1094,0144,2,2800,5200,54,54
1095,0144,2,3000,5200,50,50
1096,0144,2,3200,5200,59,58
1097,0144,2,3400,5200,38,49
1098,0144,2,3600,5200,59,59
1099,0144,2,3800,5200,39,52
1100,0144,2,4000,5200,48,66
1101,0144,2,200,5400,39,52
1102,0145,2,400,5400,27,50
1103,0145,2,600,5400,26,50
1104,0145,2,800,5400,29,52
1105,0145,2,1000,5400,26,52
1106,0145,2,1200,5400,30,56
1107,0145,2,1400,5400,52,59
1108,0145,2,1600,5400,52,58
1109,0145,2,1800,5400,52,61
1110,0145,2,2000,5400,27,51
1111,0145,2,2200,5400,27,52
1112,0145,2,2400,5400,31,57
1113,0145,2,2600,5400,27,52
1114,0145,2,2800,5400,53,60
1115,0145,2,3000,5400,31,59
1116,0145,2,3200,5400,26,50
1117,0145,2,3400,5400,53,60
1118,0145,2,3600,5400,29,51
1119,0145,2,3800,5400,36,69
1120,0145,2,4000,5400,29,58
1121,0145,2,200,5600,26,50
1122,0145,2,400,5600,27,50
1123,0145,2,600,5600,33,65
1124,0145,2,800,5600,27,54
1125,0145,2,1000,5600,26,50
1126,0145,2,1200,5600,51,59
1127,0145,2,1400,5600,26,50
1128,0145,2,1600,5600,27,52
1129,0145,2,1800,5600,41,74
1130,0145,2,2000,5600,26,50
1131,0145,2,2200,5600,30,57
1132,0145,2,2400,5600,52,59
1133,0145,2,2600,5600,35,66
1134,0145,2,2800,5600,51,61
1135,0145,2,3000,5600,26,50
1136,0145,2,3200,5600,26,51
1137,0145,2,3400,5600,52,58
1138,0145,2,3600,5600,31,55
1139,0145,2,3800,5600,26,50
1140,0145,2,4000,5600,31,56
1141,0145,2,200,5800,43,50
1142,0145,2,400,5800,27,50
1143,0145,2,600,5800,28,50
1144,0145,2,800,5800,27,50
1145,0145,2,1000,5800,43,48
1146,0145,2,1200,5800,52,59
1147,0145,2,1400,5800,27,46
1148,0145,2,1600,5800,52,59
1149,0145,2,1800,5800,53,60
1150,0145,2,2000,5800,26,52
1151,0145,2,2200,5800,51,61
1152,0145,2,2400,5800,52,59
1153,0145,2,2600,5800,52,59
1154,0146,2,2800,5800,47,61
1155,0146,2,3000,5800,25,50
1156,0146,2,3200,5800,28,56
1157,0146,2,3400,5800,28,57
1158,0146,2,3600,5800,47,58
1159,0146,2,3800,5800,40,50
1160,0146,2,4000,5800,36,46
1161,0146,3,200,200,25,50
1162,0146,3,400,200,48,59
1163,0146,3,600,200,48,58
1164,0146,3,800,200,47,59
1165,0146,3,1000,200,40,50
1166,0146,3,1200,200,48,59
1167,0146,3,1400,200,48,60
1168,0146,3,1600,200,48,59
1169,0146,3,1800,200,25,51
1170,0146,3,2000,200,40,50
1171,0146,3,2200,200,48,59
1172,0146,3,2400,200,48,60
1173,0146,3,2600,200,46,54
1174,0146,3,2800,200,40,50
1175,0146,3,3000,200,24,51
1176,0146,3,3200,200,25,51
1177,0146,3,3400,200,47,62
1178,0146,3,3600,200,40,49
1179,0146,3,3800,200,27,58
1180,0146,3,4000,200,25,46
1181,0146,3,200,400,47,59
1182,0146,3,400,400,27,56
1183,0146,3,600,400,48,57
1184,0146,3,800,400,48,59
1185,0146,3,1000,400,25,51
1186,0146,3,1200,400,24,51
1187,0146,3,1400,400,47,59
1188,0146,3,1600,400,35,70
1189,0146,3,1800,400,25,50
1190,0146,3,2000,400,45,57
1191,0146,3,2200,400,47,60
1192,0146,3,2400,400,32,61
1193,0146,3,2600,400,48,62
1194,0146,3,2800,400,48,60
1195,0146,3,3000,400,48,60
1196,0147,3,3200,400,49,51
1197,0147,3,3400,400,60,63
1198,0147,3,3600,400,56,57
1199,0147,3,3800,400,56,58
1200,0147,3,4000,400,51,50
1201,0147,3,200,600,50,52
1202,0147,3,400,600,49,52
1203,0147,3,600,600,50,50
1204,0147,3,800,600,60,62
1205,0147,3,1000,600,49,48
1206,0147,3,1200,600,49,56
1207,0147,3,1400,600,74,77
1208,0147,3,1600,600,55,59
1209,0148,3,1800,600,61,63
1210,0148,3,2000,600,39,51
1211,0148,3,2200,600,60,58
1212,0148,3,2400,600,39,52
1213,0148,3,2600,600,51,48
1214,0148,3,2800,600,61,60
1215,0148,3,3000,600,41,56
1216,0148,3,3200,600,39,52
1217,0148,3,3400,600,38,51
1218,0148,3,3600,600,42,56
1219,0148,3,3800,600,38,51
1220,0148,3,4000,600,38,50
1221,0148,3,200,800,38,50
1222,0148,3,400,800,55,74
1223,0148,3,600,800,41,55
1224,0148,3,800,800,40,51
1225,0148,3,1000,800,61,60
1226,0148,3,1200,800,61,60
1227,0148,3,1400,800,61,63
1228,0148,3,1600,800,61,59
1229,0148,3,1800,800,39,52
1230,0148,3,2000,800,61,59
1231,0148,3,2200,800,38,50
1232,0148,3,2400,800,61,60
1233,0148,3,2600,800,42,56
1234,0148,3,2800,800,48,64
1235,0149,3,3000,800,27,60
1236,0149,3,3200,800,6,50
1237,0149,3,3400,800,26,60
1238,0149,3,3600,800,26,61
1239,0149,3,3800,800,11,50
1240,0149,3,4000,800,10,50
1241,0149,3,200,1000,11,52
1242,0149,3,400,1000,12,57
1243,0149,3,600,1000,8,58
1244,0149,3,800,1000,26,59
1245,0149,3,1000,1000,22,48
1246,0149,3,1200,1000,26,59
1247,0149,3,1400,1000,27,59
1248,0149,3,1600,1000,11,51
1249,0149,3,1800,1000,26,59
1250,0149,3,2000,1000,26,59
1251,0149,3,2200,1000,7,49
1252,0149,3,2400,1000,12,52
1253,0149,3,2600,1000,6,49
1254,0149,3,2800,1000,26,59
1255,0149,3,3000,1000,27,60
1256,0149,3,3200,1000,27,59
1257,0149,3,3400,1000,26,59
1258,0149,3,3600,1000,27,59
1259,0149,3,3800,1000,27,59
1260,0149,3,4000,1000,10,51
1261,0149,3,200,1200,6,51
1262,0149,3,400,1200,8,56
1263,0149,3,600,1200,27,60
1264,0149,3,800,1200,27,61
1265,0149,3,1000,1200,10,74
1266,0149,3,1200,1200,8,57
1267,0149,3,1400,1200,8,56
1268,0149,3,1600,1200,27,60
1269,0149,3,1800,1200,26,60
1270,0149,3,2000,1200,27,58
1271,0149,3,2200,1200,10,53
1272,0149,3,2400,1200,10,50
1273,0149,3,2600,1200,22,48
1274,0149,3,2800,1200,8,54
1275,0149,3,3000,1200,26,60
1276,0149,3,3200,1200,26,58
1277,0149,3,3400,1200,10,51
1278,0149,3,3600,1200,11,51
1279,0149,3,3800,1200,27,59
1280,0149,3,4000,1200,11,51
1281,0149,3,200,1400,6,46
1282,014a,3,400,1400,21,40
1283,014a,3,600,1400,32,61
1284,014a,3,800,1400,32,61
1285,014a,3,1000,1400,33,70
1286,014a,3,1200,1400,28,52
1287,014a,3,1400,1400,32,60
1288,014a,3,1600,1400,43,70
1289,014a,3,1800,1400,27,52
1290,014a,3,2000,1400,27,51
1291,014a,3,2200,1400,32,62
1292,014a,3,2400,1400,24,55
1293,014a,3,2600,1400,21,40
1294,014a,3,2800,1400,16,28
1295,014b,3,3000,1400,41,57
1296,014b,3,3200,1400,61,58
1297,014b,3,3400,1400,61,60
1298,014c,3,3600,1400,24,50
1299,014c,3,3800,1400,25,50
1300,014c,3,4000,1400,25,59
1301,014c,3,200,1600,52,59
1302,014c,3,400,1600,24,57
1303,014c,3,600,1600,34,39
1304,014c,3,800,1600,52,59
1305,014c,3,1000,1600,53,61
1306,014c,3,1200,1600,52,59
1307,014c,3,1400,1600,33,74
1308,014c,3,1600,1600,52,60
1309,014c,3,1800,1600,53,60
1310,014c,3,2000,1600,24,50
1311,014c,3,2200,1600,52,59
1312,014c,3,2400,1600,43,49
1313,014c,3,2600,1600,52,60
1314,014c,3,2800,1600,28,56
1315,014c,3,3000,1600,24,50
1316,014c,3,3200,1600,24,57
1317,014c,3,3400,1600,31,62
1318,014c,3,3600,1600,44,51
1319,014c,3,3800,1600,24,57
1320,014c,3,4000,1600,34,40
1321,014c,3,200,1800,43,50
1322,014c,3,400,1800,52,59
1323,014c,3,600,1800,52,60
1324,014c,3,800,1800,34,39
1325,014d,3,1000,1800,56,44
1326,014d,3,1200,1800,63,49
1327,014d,3,1400,1800,64,49
1328,014d,3,1600,1800,76,60
1329,014d,3,1800,1800,76,59
1330,014d,3,2000,1800,76,60
1331,014d,3,2200,1800,63,50
1332,014d,3,2400,1800,76,59
1333,014d,3,2600,1800,61,58
1334,014d,3,2800,1800,75,59
1335,014d,3,3000,1800,76,61
1336,014d,3,3200,1800,75,58
1337,014d,3,3400,1800,63,50
1338,014d,3,3600,1800,60,59
1339,014d,3,3800,1800,75,59
1340,014d,3,4000,1800,75,59
1341,014d,3,200,2000,76,60
1342,014d,3,400,2000,80,58
1343,014d,3,600,2000,75,59
1344,014d,3,800,2000,75,58
1345,014d,3,1000,2000,53,51
1346,014d,3,1200,2000,53,51
1347,014d,3,1400,2000,75,59
1348,014d,3,1600,2000,71,58
1349,014d,3,1800,2000,75,59
1350,014d,3,2000,2000,75,60
1351,014d,3,2200,2000,82,60
1352,014d,3,2400,2000,82,78
1353,014e,3,2600,2000,50,59
1354,014e,3,2800,2000,44,51
1355,014e,3,3000,2000,50,59
1356,014e,3,3200,2000,62,59
1357,014e,3,3400,2000,62,59
1358,014e,3,3600,2000,44,54
1359,014e,3,3800,2000,56,67
1360,014e,3,4000,2000,57,56
1361,014e,3,200,2200,44,52
1362,014e,3,400,2200,59,56
1363,014e,3,600,2200,62,60
1364,014e,3,800,2200,44,52
1365,014e,3,1000,2200,50,58
1366,014e,3,1200,2200,50,59
1367,014e,3,1400,2200,50,58
1368,014e,3,1600,2200,67,79
1369,014e,3,1800,2200,52,50
1370,014e,3,2000,2200,50,62
1371,014e,3,2200,2200,46,52
1372,014e,3,2400,2200,44,54
1373,014e,3,2600,2200,60,72
1374,014e,3,2800,2200,58,57
1375,014e,3,3000,2200,62,59
1376,014f,3,3200,2200,58,62
1377,014f,3,3400,2200,59,56
1378,014f,3,3600,2200,49,54
1379,014f,3,3800,2200,50,54
1380,014f,3,4000,2200,60,57
1381,014f,3,200,2400,58,61
1382,014f,3,400,2400,59,62
1383,014f,3,600,2400,58,61
1384,014f,3,800,2400,79,77
1385,014f,3,1000,2400,58,61
1386,014f,3,1200,2400,59,61
1387,014f,3,1400,2400,49,53
1388,014f,3,1600,2400,68,72
1389,014f,3,1800,2400,59,61
1390,014f,3,2000,2400,49,54
1391,014f,3,2200,2400,50,52
1392,014f,3,2400,2400,63,67
1393,014f,3,2600,2400,50,53
1394,014f,3,2800,2400,59,61
1395,014f,3,3000,2400,59,57
1396,014f,3,3200,2400,58,61
1397,014f,3,3400,2400,51,54
1398,014f,3,3600,2400,58,61
1399,0150,3,3800,2400,48,60
1400,0150,3,4000,2400,31,50
1401,0150,3,200,2600,42,68
1402,0150,3,400,2600,31,52
1403,0150,3,600,2600,32,51
1404,0150,3,800,2600,31,52
1405,0150,3,1000,2600,32,57
1406,0150,3,1200,2600,47,58
1407,0150,3,1400,2600,40,49
1408,0150,3,1600,2600,48,60
1409,0150,3,1800,2600,31,51
1410,0150,3,2000,2600,47,61
1411,0150,3,2200,2600,31,49
1412,0150,3,2400,2600,31,50
1413,0150,3,2600,2600,31,50
1414,0150,3,2800,2600,52,60
1415,0150,3,3000,2600,39,66
1416,0150,3,3200,2600,39,49
1417,0150,3,3400,2600,47,59
1418,0150,3,3600,2600,52,60
1419,0150,3,3800,2600,47,59
1420,0150,3,4000,2600,31,53
1421,0150,3,200,2800,48,60
1422,0150,3,400,2800,30,50
1423,0150,3,600,2800,40,50
1424,0150,3,800,2800,31,52
1425,0150,3,1000,2800,40,50
1426,0150,3,1200,2800,39,50
1427,0150,3,1400,2800,39,49
1428,0150,3,1600,2800,47,59
1429,0150,3,1800,2800,43,71
1430,0150,3,2000,2800,32,50
1431,0150,3,2200,2800,42,75
1432,0150,3,2400,2800,53,62
1433,0150,3,2600,2800,31,55
1434,0151,3,2800,2800,56,61
1435,0152,3,3000,2800,33,50
1436,0152,3,3200,2800,33,50
1437,0152,3,3400,2800,34,59
1438,0152,3,3600,2800,33,50
1439,0152,3,3800,2800,30,54
1440,0152,3,4000,2800,34,51
1441,0152,3,200,3000,54,53
1442,0152,3,400,3000,57,60
1443,0152,3,600,3000,35,56
1444,0152,3,800,3000,33,50
1445,0152,3,1000,3000,33,52
1446,0152,3,1200,3000,34,51
1447,0152,3,1400,3000,54,52
1448,0152,3,1600,3000,31,46
1449,0152,3,1800,3000,35,56
1450,0152,3,2000,3000,31,49
1451,0152,3,2200,3000,33,50
1452,0152,3,2400,3000,56,59
1453,0152,3,2600,3000,48,49
1454,0152,3,2800,3000,35,57
1455,0152,3,3000,3000,48,50
1456,0152,3,3200,3000,33,50
1457,0152,3,3400,3000,36,56
1458,0152,3,3600,3000,34,50
1459,0152,3,3800,3000,46,69
1460,0152,3,4000,3000,34,52
1461,0152,3,200,3200,35,55
1462,0152,3,400,3200,47,74
1463,0152,3,600,3200,42,61
1464,0152,3,800,3200,34,51
1465,0152,3,1000,3200,30,51
1466,0153,3,1200,3200,33,53
1467,0153,3,1400,3200,31,52
1468,0153,3,1600,3200,32,53
1469,0153,3,1800,3200,33,51
1470,0153,3,2000,3200,34,58
1471,0153,3,2200,3200,32,53
1472,0153,3,2400,3200,40,61
1473,0153,3,2600,3200,40,63
1474,0153,3,2800,3200,40,61
1475,0153,3,3000,3200,40,63
1476,0153,3,3200,3200,35,59
1477,0153,3,3400,3200,31,52
1478,0153,3,3600,3200,35,56
1479,0153,3,3800,3200,35,58
1480,0153,3,4000,3200,31,52
1481,0153,3,200,3400,32,53
1482,0153,3,400,3400,33,50
1483,0153,3,600,3400,33,51
1484,0153,3,800,3400,45,71
1485,0153,3,1000,3400,41,62
1486,0153,3,1200,3400,40,61
1487,0153,3,1400,3400,40,61
1488,0153,3,1600,3400,40,61
1489,0153,3,1800,3400,40,61
1490,0153,3,2000,3400,32,53
1491,0153,3,2200,3400,35,61
1492,0153,3,2400,3400,40,66
1493,0153,3,2600,3400,46,77
1494,0153,3,2800,3400,33,50
1495,0153,3,3000,3400,40,67
1496,0153,3,3200,3400,32,52
1497,0153,3,3400,3400,31,52
1498,0153,3,3600,3400,39,61
1499,0153,3,3800,3400,33,51
1500,0153,3,4000,3400,39,65
1501,0153,3,200,3600,40,62
1502,0153,3,400,3600,44,72
1503,0154,3,600,3600,51,57
1504,0154,3,800,3600,31,50
1505,0154,3,1000,3600,52,59
1506,0154,3,1200,3600,52,61
1507,0154,3,1400,3600,31,52
1508,0154,3,1600,3600,31,49
1509,0154,3,1800,3600,46,74
1510,0154,3,2000,3600,34,56
1511,0154,3,2200,3600,51,62
1512,0154,3,2400,3600,52,58
1513,0154,3,2600,3600,38,64
1514,0154,3,2800,3600,30,51
1515,0154,3,3000,3600,52,59
1516,0154,3,3200,3600,52,58
1517,0154,3,3400,3600,30,51
1518,0154,3,3600,3600,51,59
1519,0154,3,3800,3600,31,50
1520,0154,3,4000,3600,30,51
1521,0154,3,200,3800,51,59
1522,0154,3,400,3800,29,50
1523,0154,3,600,3800,51,61
1524,0154,3,800,3800,51,59
1525,0154,3,1000,3800,51,60
1526,0154,3,1200,3800,34,54
1527,0154,3,1400,3800,31,50
1528,0154,3,1600,3800,30,51
1529,0154,3,1800,3800,34,55
1530,0154,3,2000,3800,30,52
1531,0154,3,2200,3800,43,48
1532,0154,3,2400,3800,52,59
1533,0154,3,2600,3800,51,59
1534,0154,3,2800,3800,34,58
1535,0154,3,3000,3800,34,59
1536,0154,3,3200,3800,52,61
1537,0154,3,3400,3800,49,57
1538,0154,3,3600,3800,51,59
1539,0154,3,3800,3800,51,59
1540,0154,3,4000,3800,52,58
1541,0154,3,200,4000,30,51
1542,0154,3,400,4000,42,69
1543,0154,3,600,4000,51,58
1544,0154,3,800,4000,51,59
1545,0154,3,1000,4000,31,51
1546,0154,3,1200,4000,42,69
1547,0154,3,1400,4000,42,50
1548,0154,3,1600,4000,51,60
1549,0154,3,1800,4000,30,52
1550,0154,3,2000,4000,51,59
1551,0154,3,2200,4000,41,70
1552,0154,3,2400,4000,51,58
1553,0154,3,2600,4000,52,58
1554,0154,3,2800,4000,51,62
1555,0154,3,3000,4000,52,60
1556,0154,3,3200,4000,30,51
1557,0154,3,3400,4000,52,60
1558,0154,3,3600,4000,52,61
1559,0154,3,3800,4000,51,59
1560,0154,3,4000,4000,33,56
1561,0154,3,200,4200,43,49
1562,0154,3,400,4200,31,51
1563,0154,3,600,4200,52,59
1564,0155,3,800,4200,38,51
1565,0155,3,1000,4200,37,47
1566,0155,3,1200,4200,37,50
1567,0155,3,1400,4200,56,75
1568,0155,3,1600,4200,42,58
1569,0155,3,1800,4200,42,58
1570,0155,3,2000,4200,52,70
1571,0155,3,2200,4200,37,54
1572,0155,3,2400,4200,42,60
1573,0155,3,2600,4200,37,50
1574,0155,3,2800,4200,61,60
1575,0155,3,3000,4200,61,61
1576,0155,3,3200,4200,38,51
1577,0155,3,3400,4200,37,52
1578,0155,3,3600,4200,51,49
1579,0155,3,3800,4200,38,51
1580,0155,3,4000,4200,62,60
1581,0155,3,200,4400,37,51
1582,0156,3,400,4400,44,52
1583,0156,3,600,4400,47,58
1584,0157,3,800,4400,69,52
1585,0157,3,1000,4400,83,60
1586,0157,3,1200,4400,68,50
1587,0157,3,1400,4400,83,60
1588,0157,3,1600,4400,68,49
1589,0157,3,1800,4400,78,61
1590,0157,3,2000,4400,91,72
1591,0157,3,2200,4400,77,56
1592,0157,3,2400,4400,82,60
1593,0158,3,2600,4400,41,51
1594,0158,3,2800,4400,52,66
1595,0159,3,3000,4400,50,65
1596,0159,3,3200,4400,43,55
1597,0159,3,3400,4400,39,50
1598,0159,3,3600,4400,40,52
1599,015a,3,3800,4400,53,75
1600,0161,3,4000,4400,37,40
1601,0161,3,200,4600,36,42
1602,0161,3,400,4600,36,43
1603,0161,3,600,4600,37,43
1604,0161,3,800,4600,36,40
1605,0161,3,1000,4600,36,43
1606,0161,3,1200,4600,36,41
1607,0161,3,1400,4600,37,40
1608,0161,3,1600,4600,36,43
1609,0161,3,1800,4600,36,42
1610,0161,3,2000,4600,30,34
1611,0161,3,2200,4600,37,41
1612,0161,3,2400,4600,30,35
1613,0161,3,2600,4600,41,44
1614,0161,3,2800,4600,36,40
1615,0161,3,3000,4600,33,39
1616,0161,3,3200,4600,30,34
1617,0161,3,3400,4600,36,42
1618,0161,3,3600,4600,36,40
1619,0161,3,3800,4600,30,39
1620,0161,3,4000,4600,36,42
1621,0161,3,200,4800,33,38
1622,0161,3,400,4800,32,37
1623,0161,3,600,4800,37,42
1624,0161,3,800,4800,40,42
1625,0161,3,1000,4800,33,43
1626,0161,3,1200,4800,37,43
1627,0161,3,1400,4800,30,34
1628,0161,3,1600,4800,30,35
1629,0161,3,1800,4800,36,42
1630,0161,3,2000,4800,37,41
1631,0161,3,2200,4800,35,40
1632,0161,3,2400,4800,36,41
1633,0161,3,2600,4800,36,43
1634,0161,3,2800,4800,30,34
1635,0161,3,3000,4800,36,42
1636,0161,3,3200,4800,25,26
1637,0161,3,3400,4800,36,44
